-0.0025 0.0 0.0
-0.0025 0.002631578947368421 0.002631578947368421
-0.0025 0.005263157894736842 0.005263157894736842
-0.0025 0.007894736842105263 0.007894736842105263
-0.0025 0.010526315789473684 0.010526315789473684
-0.0025 0.013157894736842105 0.013157894736842105
-0.0025 0.015789473684210527 0.015789473684210527
-0.0025 0.018421052631578946 0.018421052631578946
-0.0025 0.021052631578947368 0.021052631578947368
-0.0025 0.023684210526315787 0.023684210526315787
-0.0025 0.02631578947368421 0.02631578947368421
-0.0025 0.028947368421052628 0.028947368421052628
-0.0025 0.031578947368421054 0.031578947368421054
-0.0025 0.034210526315789476 0.034210526315789476
-0.0025 0.03684210526315789 0.03684210526315789
-0.0025 0.039473684210526314 0.039473684210526314
-0.0025 0.042105263157894736 0.042105263157894736
-0.0025 0.04473684210526316 0.04473684210526316
-0.0025 0.047368421052631574 0.047368421052631574
-0.0025 0.05 0.05
0.0025 0.0 0.0
0.0025 0.002631578947368421 0.002631578947368421
0.0025 0.005263157894736842 0.005263157894736842
0.0025 0.007894736842105263 0.007894736842105263
0.0025 0.010526315789473684 0.010526315789473684
0.0025 0.013157894736842105 0.013157894736842105
0.0025 0.015789473684210527 0.015789473684210527
0.0025 0.018421052631578946 0.018421052631578946
0.0025 0.021052631578947368 0.021052631578947368
0.0025 0.023684210526315787 0.023684210526315787
0.0025 0.02631578947368421 0.02631578947368421
0.0025 0.028947368421052628 0.028947368421052628
0.0025 0.031578947368421054 0.031578947368421054
0.0025 0.034210526315789476 0.034210526315789476
0.0025 0.03684210526315789 0.03684210526315789
0.0025 0.039473684210526314 0.039473684210526314
0.0025 0.042105263157894736 0.042105263157894736
0.0025 0.04473684210526316 0.04473684210526316
0.0025 0.047368421052631574 0.047368421052631574
0.0025 0.05 0.05
